_id,ov,classeDeRisco,cliente,compromissoTotal,condicaoDePagamento,contaCredito,dataCriacao,emissorCliente,grauDeUtilizacao,limiteDeCredito,moeda,motivo,pedidosPendentes,razaoEspecial,saldo,saldoDuplicatas,totalDeCredito,totalDeCreditoComImposto,valorVendas
6014c3a06487a5cf007ad8f5,6632603,3,B.F. BOX INDUSTRIA DE EMBALAGE,1637872.28,V009,52301,22.12.2020,52301,81.89,2000000,BRL,Verif.estática,1182266.14,0,0,455606.14,1722.12,2205.16,1182266.14
6014c4ea6487a5cf007b8fb1,6627612,3,B.F. BOX INDUSTRIA DE EMBALAGE,1640077.44,V009,52301,16.12.2020,52301,82,2000000,BRL,Verif.estática,1184471.3,0,0,455606.14,1281.78,1641.31,1184471.3
6014c7076487a5cf007d52d1,6615444,3,B.F. BOX INDUSTRIA DE EMBALAGE,1643516.32,V009,52301,03.12.2020,52301,82.18,2000000,BRL,Verif.estática,1187910.18,0,0,455606.14,3354.21,4295.03,1187910.18
6014cd776487a5cf00833cab,6614639,3,B.F. BOX INDUSTRIA DE EMBALAGE,1641882.88,V009,52301,03.12.2020,52301,82.09,2000000,BRL,Verif.estática,1186276.74,0,0,455606.14,1275.64,1633.44,1186276.74
6014cf976487a5cf0085d17e,6615453,3,B.F. BOX INDUSTRIA DE EMBALAGE,1647811.35,V009,52301,03.12.2020,52301,82.39,2000000,BRL,Verif.estática,1192205.21,0,0,455606.14,1992.26,2551.07,1192205.21
6014d76e6487a5cf008f3a71,6615474,3,B.F. BOX INDUSTRIA DE EMBALAGE,1630157.41,V009,52301,03.12.2020,52301,81.51,2000000,BRL,Verif.estática,1175125.76,0,0,455606.14,2048.45,2623.02,1147015.7
60151b2a6487a5cf00da3d04,6615459,3,B.F. BOX INDUSTRIA DE EMBALAGE,1341916.65,V009,52301,03.12.2020,52301,67.1,2000000,BRL,Verif.estática,1166646.22,0,0,175270.43,1278.52,1637.13,1166646.22
60151ba36487a5cf00da9f8b,6615448,3,B.F. BOX INDUSTRIA DE EMBALAGE,1343553.78,V009,52301,03.12.2020,52301,67.18,2000000,BRL,Verif.estática,1168283.35,0,0,175270.43,1313.74,1682.23,1168283.35
60151c956487a5cf00db80b5,6623478,3,B.F. BOX INDUSTRIA DE EMBALAGE,1345236.01,V009,52301,10.12.2020,52301,67.26,2000000,BRL,Verif.estática,1169965.58,0,0,175270.43,5089.2,6516.66,1169965.58
60151d446487a5cf00dc5d26,6633675,3,B.F. BOX INDUSTRIA DE EMBALAGE,1351752.67,V009,52301,22.12.2020,52301,67.59,2000000,BRL,Verif.estática,1176482.24,0,0,175270.43,1291.59,1653.87,1176482.24
60151e556487a5cf00ddf092,6632597,3,B.F. BOX INDUSTRIA DE EMBALAGE,1353406.54,V009,52301,22.12.2020,52301,67.67,2000000,BRL,Verif.estática,1178136.11,0,0,175270.43,1705.03,2183.27,1178136.11
60151f236487a5cf00df51a9,6632600,3,B.F. BOX INDUSTRIA DE EMBALAGE,1355589.81,V009,52301,22.12.2020,52301,67.78,2000000,BRL,Verif.estática,1180319.38,0,0,175270.43,1240.97,1589.05,1180319.38
60151f996487a5cf00e01a76,6635859,3,B.F. BOX INDUSTRIA DE EMBALAGE,1357337.77,V009,52301,24.12.2020,52301,67.87,2000000,BRL,Verif.estática,1182067.34,0,0,175270.43,1435.1,1837.63,1182067.34
601520ae6487a5cf00e1a686,6628419,3,B.F. BOX INDUSTRIA DE EMBALAGE,1359175.4,V009,52301,17.12.2020,52301,67.96,2000000,BRL,Verif.estática,1183904.97,0,0,175270.43,1563.26,2001.73,1183904.97
6015215c6487a5cf00e2780f,6634971,3,B.F. BOX INDUSTRIA DE EMBALAGE,1361177.13,V009,52301,23.12.2020,52301,68.06,2000000,BRL,Verif.estática,1185906.7,0,0,175270.43,2465.17,3156.62,1185906.7
601521d76487a5cf00e2a75e,6619350,3,B.F. BOX INDUSTRIA DE EMBALAGE,1364333.75,V009,52301,07.12.2020,52301,68.22,2000000,BRL,Verif.estática,1189063.32,0,0,175270.43,1739.65,2227.6,1189063.32
6015228c6487a5cf00e30095,6619025,3,B.F. BOX INDUSTRIA DE EMBALAGE,1366561.35,V009,52301,07.12.2020,52301,68.33,2000000,BRL,Verif.estática,1191290.92,0,0,175270.43,2417.7,3095.83,1191290.92
601523426487a5cf00e3ea12,6619024,3,B.F. BOX INDUSTRIA DE EMBALAGE,1369657.18,V009,52301,07.12.2020,52301,68.48,2000000,BRL,Verif.estática,1194386.75,0,0,175270.43,1257.73,1610.51,1194386.75
60154e606487a5cf00143357,56670812,F3,IMBALLAGGIO LTDA,318871.43,V049,20058,26.01.2021,20058,42.52,750000,BRL,Verif.estática,0,0.26,0,318871.69,140918.3,168141.16,0
601562886487a5cf002faca3,6662484,4,SETA EMBALAGENS LTDA,2791879.26,V574,45116,28.01.2021,45116,99.71,2800000,BRL,Verif.estática,770004.85,0,0,2021874.41,13176.5,15721.97,770004.85
6015653c6487a5cf0033bbd9,6646453,3,BIKE DO NORDESTE S/A,1698556.14,V009,2707,11.01.2021,20374,84.93,2000000,BRL,Verif.estática,570589.04,0,0,1127967.1,51216,66930,570589.04
601567b06487a5cf00375941,56671149,F3,IMBALLAGGIO LTDA,481249.38,V049,20058,26.01.2021,20058,64.17,750000,BRL,Verif.estática,0,0.26,0,481249.64,142623.51,170175.78,0
60159c6a6487a5cf007d9632,6646244,2,ECOKRAFT EMBALAGENS LTDA-EPP,258199.98,V017,30622,11.01.2021,30622,103.28,250000,BRL,Verif.estática,128044.72,0,0,130155.26,10296.4,13184.42,128044.72
60159d986487a5cf007f15fc,6634307,4,DOMINGOS CESCONETTI,0,V007,57793,22.12.2020,57793,0,120000,BRL,Verif.estática,0,0,0,0,67518,83490,0
6015c8b76487a5cf00b1f710,6639624,RA,CRIA SIM PRODUTOS DE HIGIENE LTDA,126553.64,V001,75249,30.12.2020,75249,0,0,BRL,Verif.estática,176561.43,318348.5,0,15233.43,58693.29,27870.01,176561.43
6015cad86487a5cf00b4b20e,6661026,3,NATURAL PORK ALIMENTOS S.A,1786998.5,V066,67098,27.01.2021,67098,99.28,1800000,BRL,Verif.estática,169283.94,0,0,1617714.56,74972.6,85196.14,169283.94
6015d81b6487a5cf00c40ed3,6664228,4,INBOX IND E COM DE EMBALAGENS,327551.09,V009,67703,30.01.2021,67703,87.35,375000,BRL,Verif.estática,136489.64,0,0,191061.45,4406.31,5140.66,136489.64
60169cf46487a5cf00c26c37,6647919,4,COOP. AGROPECUARIA DO ALTO,634264.7,V085,15491,12.01.2021,15491,63.43,1000000,BRL,Verif.estática,448117.46,0,0,186147.24,49278.24,56837.97,448117.46
6016a4956487a5cf00cd8671,1331117,4,MINERAÇÃO BELOCAL LTDA,2235048.54,V027,37336,18.11.2020,37336,74.5,3000000,BRL,Verif.estática,456373.18,5551.85,0,1784227.21,53201,74607.12,456373.18
6016a5df6487a5cf00cf4a49,1331984,4,MINERAÇÃO BELOCAL LTDA,2309659.7,V027,37336,26.11.2020,37278,76.99,3000000,BRL,Verif.estática,530984.34,5551.85,0,1784227.21,53201,74592.6,530984.34
6016b5d06487a5cf00e3984e,6646240,2,ECOKRAFT EMBALAGENS LTDA-EPP,210190.88,V017,30622,11.01.2021,30622,84.08,250000,BRL,Verif.estática,56243.88,0,0,153947,16634.59,21300.39,56243.88
6016b6646487a5cf00e4fe73,6610692,2,ECOKRAFT EMBALAGENS LTDA-EPP,231491.27,V017,30622,26.11.2020,30622,92.6,250000,BRL,Verif.estática,77544.27,0,0,153947,2705.52,3464.38,77544.27
6016c0996487a5cf00f1e634,6566678,CB-,JAGUAFRANGOS INDUSTRIA E COMERCIO,3174814.82,V010,29937,29.09.2020,29937,109.48,2900000,BRL,Verif.estática,2223769.68,0,0,951045.14,105019.2,39780,2223769.68
6016c2966487a5cf00f3cf1d,6610698,2,ECOKRAFT EMBALAGENS LTDA-EPP,235302.09,V017,30622,26.11.2020,30622,94.12,250000,BRL,Verif.estática,81355.09,0,0,153947,1994.6,2554.06,81355.09
6016ef7b6487a5cf0029fa82,6607792,CA+,CRISTAL PET DO BRASIL INDUSTRIA DE,1161994.79,V333,48220,24.11.2020,48220,92.96,1250000,BRL,Verif.estática,170052.83,0,0,991941.96,31454.99,44113.7,170052.83
60170f3e6487a5cf00524f5a,6661080,2,JACOBS DOUWE EGBERTS BR COMER DE,2127809.22,V021,72533,27.01.2021,39800,999.99,0,BRL,Verif.estática,51326.59,0,0,2076482.63,16302.96,19881.66,51326.59
601756286487a5cf009e94c2,6653728,3,FRANGOSAJ - INDUSTRIA E COMERCIO,283938.11,V102,61052,19.01.2021,61052,88.56,320600,BRL,Verif.estática,51460.78,0,0,232477.33,36634.4,41630.28,51460.78
601759666487a5cf00a31906,6664413,4,ARCOR DO BRASIL LTDA,3994887.58,V020,35210,31.01.2021,5489,66.58,6000000,BRL,Part.mais ant.,551554.44,0,0,3443333.14,48559.12,59218.44,551554.44
6017deaa6487a5cf004c35f3,6661942,4,UNILEVER BRASIL INDUSTRIAL LTDA,81508148.67,V448,6242,27.01.2021,26571,76.89,106000000,BRL,Data cliente,9901968.25,0,0,71606180.42,50029.93,70163.93,9901968.25
6017e0e26487a5cf004f581a,6664381,4,BAGLEY DO BRASIL ALIMENTOS,3994887.58,V020,35210,31.01.2021,36867,66.58,6000000,BRL,Part.mais ant.,551554.44,0,0,3443333.14,35363.61,43126.35,551554.44
6017f36c6487a5cf00695d2c,6585628,RA,CANGURU PLASTICOS LTDA,28916.44,V001,54941,20.10.2020,54941,999.99,0,BRL,Verif.estática,433132.57,372355.47,0,31860.66,115275.6,150644.25,433132.57
6017f5836487a5cf006c9a38,6664248,3,AGROCAIXAS EMBALAGENS DE PAPELAO,388851.11,V102,18975,30.01.2021,18975,90.5,429687,BRL,Verif.estática,121844.46,0,0,267006.65,32964,46230,121844.46
6017f9da6487a5cf00728e4e,6602797,RA,CANGURU PLASTICOS LTDA,28916.44,V001,54941,17.11.2020,54941,999.99,0,BRL,Verif.estática,433132.57,372355.47,0,31860.66,64433.6,84203,433132.57
6017fb236487a5cf00746928,1335633,RAJ,INDL DE EMBS URUSSANGA LTDA,19218.98,V001,63,28.12.2020,63,999.99,0,BRL,Verif.estática,0,141542.6,0,160761.58,118620.89,141536.28,0
6017fb446487a5cf0074858f,1339055,4,TECNOSIL INDUSTRIA E COMERCIO DE,0,V009,56257,27.01.2021,63160,0,100000,BRL,Verif.estática,0,0,0,0,51454.73,67241.97,0
6017ff7b6487a5cf007b0927,1337943,MA-,CARTONAGEM JAUENSE LTDA,5230510.96,V007,522,18.01.2021,522,999.99,0,BRL,Verif.estática,1899446.53,0,0,3331064.43,146555.49,83082.92,1899446.53
601803556487a5cf0080798b,6664193,3,AMBAR FLORESTAL LTDA,456325.43,V218,83096,30.01.2021,83096,91.27,500000,BRL,Verif.estática,316572.33,0,0,139753.1,69753.55,79265.4,316572.33
601805186487a5cf0082e7c6,6664566,4,BRASFRUIT EXPORTACAO E IMPORTACAO,228749.27,V001,6904,01.02.2021,6904,999.99,0,BRL,Verif.estática,79464.08,109509.01,0,258794.2,29004.8,35371.71,79464.08
601806456487a5cf0084bab3,6634344,3,AGROCAIXAS EMBALAGENS DE PAPELAO,453263.23,V027,18975,22.12.2020,18975,105.49,429687,BRL,Verif.estática,186256.58,0,0,267006.65,70872.6,99394.5,186256.58
601806876487a5cf008594d7,56667822,F3,TUICIAL INDUSTRIA GRAFICA E EDITORA,1154428.8,V102,14588,11.11.2020,14588,92.35,1250000,BRL,Part.mais ant.,84585.86,0,0,1069842.94,47296.39,56433.58,84585.86
60180e016487a5cf00911d83,56667823,F3,TUICIAL INDUSTRIA GRAFICA E EDITORA,1226981.93,V102,14588,22.12.2020,14588,98.16,1250000,BRL,Verif.estática,157138.99,0,0,1069842.94,2270.88,2709.59,157138.99
601812576487a5cf0096e45c,6597357,MA-,JIMO QUIMICA INDL LTDA,197362.85,V013,8958,11.11.2020,8958,131.58,150000,BRL,Verif.estática,92004.22,0,0,105358.63,25113.81,35220.59,92004.22
601814eb6487a5cf00998728,6651476,4,UNILEVER BRASIL INDUSTRIAL LTDA,82540390.8,V448,6242,15.01.2021,14047,77.87,106000000,BRL,Data cliente,10800099.24,0,0,71740291.56,78418.87,29704.13,10800099.24
601823af6487a5cf00aa5515,6664677,3,FRUTICOLA RDC COMERCIO DE FRUTAS,213813.69,V027,53289,01.02.2021,53289,16.45,1300000,BRL,Data cliente,72244.15,0,0,141569.54,30940.8,40434,72244.15
601827556487a5cf00ae25c1,1339547,CA+,LACTALIS DO BRASIL - COM IMP EXP,10122816.18,V176,65940,01.02.2021,65974,84.36,12000000,BRL,Verif.estática,3129949.01,0,0,6992867.17,31074.79,35312.26,3129949.01
601849136487a5cf00cf3030,6664943,3,MARCIO CORREA PUGAS,219843.49,V009,83048,01.02.2021,83048,93.55,235000,BRL,Verif.estática,112711.98,0,0,107131.51,27158.4,38088,112711.98
601849146487a5cf00cf314e,6659611,4,CARTONAGEM PADRAO IND E COM LT,189328.58,V010,39466,25.01.2021,39466,57.37,330000,BRL,Verif.estática,0,0,0,189328.58,38783.16,49555.93,0
601849326487a5cf00cf63a9,6657769,3,MARCIO CORREA PUGAS,219843.49,V009,83048,22.01.2021,83048,93.55,235000,BRL,Verif.estática,112711.98,0,0,107131.51,27158.4,38088,112711.98
60184a9b6487a5cf00d20288,6663157,4,BOA VISTA ALIMENTOS LTDA,333414.99,V049,46672,29.01.2021,46672,111.14,300000,BRL,Verif.estática,84154.26,369,0,249629.73,37032.24,51309.73,84154.26
601851e16487a5cf00d98be8,6665002,3,DASS NORDESTE CALCADOS E ARTIGOS,1464850.77,V017,83044,01.02.2021,20865,73.24,2000000,BRL,Part.mais ant.,744340.18,0,0,720510.59,9162.63,9852.29,744340.18
601852586487a5cf00da09c4,6661131,4,BELMA IND DE GENEROS ALIMEN LTDA,157037.07,V048,42506,27.01.2021,42506,31.41,500000,BRL,Part.mais ant.,71018.69,1399.51,0,87417.89,19085.12,20521.63,71018.69
601853bd6487a5cf00db8ea6,6661135,4,BELMA IND DE GENEROS ALIMEN LTDA,178584.78,V048,42506,27.01.2021,42506,35.72,500000,BRL,Part.mais ant.,92566.4,1399.51,0,87417.89,11038.32,11869.16,92566.4
601859fa6487a5cf00e1da0e,6661714,4,BELMA IND DE GENEROS ALIMEN LTDA,248302.76,V048,42506,27.01.2021,42506,49.66,500000,BRL,Part.mais ant.,162284.38,1399.51,0,87417.89,30173.6,32444.73,162284.38
60185a126487a5cf00e1f49f,56674708,MA-,GRAFICA SUPREMA EMBALAGENS LTDA,5358563.54,V007,522,16.09.2020,54562,999.99,0,BRL,Verif.estática,2027499.11,0,0,3331064.43,24732.01,29509.78,2027499.11
6018665e6487a5cf00ee6747,6603214,3,NORTEFRUT IMPORTACAO E EXPORTACAO,3132748.79,V040,49052,17.11.2020,65196,97.72,3206000,BRL,Verif.estática,578111.2,0,0,2554637.59,26995.84,30677.09,578111.2
601867506487a5cf00ef5501,6562987,3,NORTEFRUT IMPORTACAO E EXPORTACAO,3166493.59,V040,49052,24.09.2020,65196,98.77,3206000,BRL,Verif.estática,611856,0,0,2554637.59,26995.84,6017.09,611856
601867706487a5cf00ef6f17,6664830,4,NORVINCO INDUSTRIA DE EMBALAGEM,944461.76,V001,15293,01.02.2021,15293,236.12,400000,BRL,Verif.estática,194849.57,256394.26,0,1006006.45,8415.79,10041.57,194849.57
60186a226487a5cf00f20a8b,6612690,CB-,LOJAS RENNER S A,1098591.75,V009,66420,30.11.2020,67006,63.96,1717500,BRL,Part.mais ant.,554169.64,0,0,544422.11,113212,147947.5,554169.64
60186a9a6487a5cf00f28097,6664834,4,NORVINCO INDUSTRIA DE EMBALAGEM,960998.99,V001,15293,01.02.2021,15293,240.25,400000,BRL,Verif.estática,211386.8,256394.26,0,1006006.45,5146.91,6141.2,211386.8
60186c026487a5cf00f4112b,6664831,4,NORVINCO INDUSTRIA DE EMBALAGEM,967447.25,V017,15293,01.02.2021,15293,241.86,400000,BRL,Verif.estática,217835.06,256394.26,0,1006006.45,10006.31,11939.35,217835.06
60186cb56487a5cf00f4caef,6653804,3,COOP. AGRI. MISTA DE VARZEA ALEGRE,384584.2,V053,83130,19.01.2021,83130,85.46,450000,BRL,Verif.estática,26862.66,0,0,357721.54,42690.97,48512.47,26862.66
601871de6487a5cf00fa3704,6592026,4,HOPE DO NORDESTE LTDA,0,V523,18936,31.10.2020,18936,0,0,BRL,Verif.estática,0,0,0,0,8659.2,11316,0
601875646487a5cf00fdfe1d,56675915,FB-,PROCTER E GAMBLE DO BRASIL LTDA,8333707.34,V021,50069,01.02.2021,82987,69.45,12000000,BRL,Part.mais ant.,344550.9,0,0,7989156.44,13621.84,13621.84,344550.9
601878306487a5cf00011921,56675916,FB-,PROCTER E GAMBLE DO BRASIL LTDA,8322602.64,V021,50069,01.02.2021,82987,69.36,12000000,BRL,Part.mais ant.,333446.2,0,0,7989156.44,11104.7,11104.7,333446.2
601882f96487a5cf000c94a2,6660612,3,BRAS PACK IND COMERC DE EMBALAGENS,64924.77,V010,47949,26.01.2021,47949,64.92,100000,BRL,Verif.estática,6976.15,0,0,57948.62,32848.92,39194.74,6976.15
60188f256487a5cf001a621b,56675944,FA-,DICAPEL PAP. E EMBALAGENS LTDA,364929.91,V007,16912,12.01.2021,16912,36.49,1000000,BRL,Verif.estática,267478.31,0,0,97451.6,88105.92,105126.38,267478.31
6018968b6487a5cf002478b4,6603093,RA,CRIATIVA EMBALAGENS DE PAPEL,18234.02,V001,71202,17.11.2020,71202,0,0,BRL,Verif.estática,21441.97,39675.99,0,0,19161.94,8027.93,21441.97
60189b1f6487a5cf00291087,6665559,4,DOMINGOS CESCONETTI,83535.92,V007,57793,01.02.2021,57793,69.61,120000,BRL,Verif.estática,505.11,0,0,83030.81,67518,83490,505.11
60189c4a6487a5cf002a3dd6,6661738,4,FLAMBOIA ALIMENTOS LTDA,544845.27,V308,6403,27.01.2021,6403,108.97,500000,BRL,Verif.estática,150021.35,0,0,394823.92,31176.4,38020,150021.35
60189f596487a5cf002e07c7,6664698,3,CERVEJARIAS KAISER BRASIL S.A.,7497912.39,V021,83094,01.02.2021,83094,107.11,7000000,BRL,Verif.estática,966341.78,0,0,6531570.61,38680.01,54246.35,966341.78
6018adc16487a5cf0042a117,6665419,4,LG ELETRONICS DO BRASIL LTDA,13771028.23,V577,59564,01.02.2021,59564,57.38,24000000,BRL,Part.mais ant.,3924316.06,0,0,9846712.17,2637,2637,3924316.06
6018b2336487a5cf00483b66,6650366,4,UNILEVER BRASIL INDUSTRIAL LTDA,81969167.8,V448,6242,14.01.2021,26571,77.33,106000000,BRL,Data cliente,9877351.62,0,0,72091816.18,275462.98,358334.31,9877351.62
6018bb3c6487a5cf00557501,6655114,4,COOPERATIVA CENTRAL AURORA,19300264.13,V020,8527,20.01.2021,58715,96.5,20000000,BRL,Verif.estática,6442267.13,0,0,12857997,187425.6,130985.68,6442267.13
601909c76487a5cf00b8f688,6597293,2,ECOKRAFT EMBALAGENS LTDA-EPP,195896.54,V017,30622,11.11.2020,30622,78.36,250000,BRL,Verif.estática,52963.05,0,0,142933.49,11029.9,14123.66,52963.05
601931226487a5cf00deb45d,6651797,4,FRIGOL S.A.,3347380.42,V308,18627,18.01.2021,18627,83.68,4000000,BRL,Verif.estática,1535930.87,0,0,1811449.55,43089.3,17515.98,1535930.87
601932e36487a5cf00e07023,1339644,RAJ,TUBOMINAS IND COM LTDA.,58196.75,V001,290,02.02.2021,290,0,0,BRL,Reserva,0,58196.75,0,0,40703.53,48566.71,0
601934676487a5cf00e1df81,6651819,4,FRIGOL S.A.,3373496.75,V308,18627,18.01.2021,18627,84.34,4000000,BRL,Verif.estática,1562047.2,0,0,1811449.55,86884.65,35318.96,1562047.2
60193a9c6487a5cf00e7fc58,6665398,4,FRIGOL S.A.,3412435.91,V308,18627,01.02.2021,18627,85.31,4000000,BRL,Verif.estática,1600986.36,0,0,1811449.55,23862,29100,1600986.36
60193bc76487a5cf00e928b0,6658779,4,KENJI AMANO,54141.23,V308,83103,25.01.2021,83103,36.09,150000,BRL,Verif.estática,54141.23,0,0,0,37435.2,52500.58,54141.23
601948436487a5cf00f58d73,6658241,2,JACOBS DOUWE EGBERTS BR COMER DE,2142830.88,V021,72533,23.01.2021,39800,999.99,0,BRL,Verif.estática,32683.22,0,0,2110147.66,124463.99,151785.34,32683.22
601948bb6487a5cf00f607cf,6664784,4,NORVINCO INDUSTRIA DE EMBALAGEM,827642.46,V017,15293,01.02.2021,15293,206.91,400000,BRL,Verif.estática,224637.13,189038.64,0,792043.97,6175.7,7368.73,224637.13
60194a986487a5cf00f7e234,6664689,4,NORVINCO INDUSTRIA DE EMBALAGEM,835379.63,V001,15293,01.02.2021,15293,208.84,400000,BRL,Verif.estática,232374.3,189038.64,0,792043.97,2642.35,3152.8,232374.3
60194b2f6487a5cf00f86f65,56676140,FRA,VH PAPER LTDA,51192.26,V001,83263,27.01.2021,83263,0,0,BRL,Verif.estática,352286.63,403478.89,0,0,42910.42,51199.93,352286.63
60194bc76487a5cf00f908a9,6664803,4,NORVINCO INDUSTRIA DE EMBALAGEM,838690.07,V001,15293,01.02.2021,15293,209.67,400000,BRL,Verif.estática,235684.74,189038.64,0,792043.97,5031.87,6003.93,235684.74
60194f886487a5cf00fcd122,6665777,4,UNILEVER BRASIL INDUSTRIAL LTDA,81264545.16,V448,6242,02.02.2021,14047,76.66,106000000,BRL,Data cliente,8841747.34,0,0,72422797.82,7156.44,8132.32,8841747.34
6019506d6487a5cf00fdb616,6664805,4,NORVINCO INDUSTRIA DE EMBALAGEM,844994.2,V001,15293,01.02.2021,15293,211.25,400000,BRL,Verif.estática,241988.87,189038.64,0,792043.97,3744.48,4467.84,241988.87
601950e06487a5cf00fe28fb,1339500,SIN,EMBRASA EMBS MICRONDUL BRASIL S/A,118554.26,V001,235,01.02.2021,1232,0,0,BRL,Verif.estática,0,242744.12,0,124189.86,92657.02,118646.18,0
601952566487a5cf00ff9fd8,6661637,4,J.H.HERRERA PAPEIS E EMBALAGENS-ME,40526.46,V091,84860,27.01.2021,84860,67.54,60000,BRL,Verif.estática,40526.46,0,0,0,18542.59,22124.69,40526.46
6019558b6487a5cf0002e995,6665627,4,COOPERATIVA CENTRAL MINEIRA DE,2104582.69,V015,4506,01.02.2021,4506,93.54,2250000,BRL,Verif.estática,746248.25,0,0,1358334.44,48345,48345,746248.25
60195b426487a5cf000a2025,1338027,EC,GERBER PAPER (PTY) LIMITED,3645696.51,C120,33235,19.01.2021,33235,95.37,3822560,USD,Verif.estática,1094792.02,0,0,2550904.49,13141.4,13141.4,1094792.02
6019612d6487a5cf00120cdd,6665867,4,DOW AGROSCIENCES INDUSTRIAL LTDA,532863.29,V010,42581,02.02.2021,62102,48.44,1100000,BRL,Part.mais ant.,249695.61,0,0,283167.68,10932.9,15332.72,249695.61
601962636487a5cf0013bc00,6629699,3,IMAGEM SUL EMBALAGENS LTDA,23054.27,V044,54851,17.12.2020,54851,67.12,34350,BRL,Verif.estática,12102.87,0,0,10951.4,14017.92,17840.99,12102.87
601965306487a5cf0016a625,6664814,4,NORVINCO INDUSTRIA DE EMBALAGEM,861146.53,V001,15293,01.02.2021,15293,215.29,400000,BRL,Verif.estática,258141.2,189038.64,0,792043.97,4939.63,5893.88,258141.2
60196bdf6487a5cf001d0a47,6664826,4,NORVINCO INDUSTRIA DE EMBALAGEM,867335.1,V001,15293,01.02.2021,15293,216.83,400000,BRL,Verif.estática,264329.77,189038.64,0,792043.97,6992.81,8343.7,264329.77
60196cec6487a5cf001e08de,6665042,2,CENTRO OESTE OLEO QUIMICA LTDA,427807.06,V085,52087,01.02.2021,52087,95.07,450000,BRL,Verif.estática,115364.01,0,0,312443.05,45012,55660,115364.01
60196df96487a5cf001f0bf6,6664795,4,NORVINCO INDUSTRIA DE EMBALAGEM,876095.99,V001,15293,01.02.2021,15293,219.02,400000,BRL,Verif.estática,273090.66,189038.64,0,792043.97,8519.62,10165.46,273090.66
601977006487a5cf0029db50,6597166,RAJ,STARPACK EMBALAGENS COMERCIAIS,184923.37,V001,65486,11.11.2020,65486,999.99,0,BRL,Verif.estática,30568.46,10421.93,0,164776.84,8955.3,11467.16,30568.46
601980596487a5cf00377b3e,1339361,CB-,SEPAC -SERRADOS E PASTA DE CELULOSE,18124731.07,V548,62117,29.01.2021,62117,78.8,23000000,BRL,Verif.estática,716815.55,0,0,17407915.52,6511603.13,7399599.46,716815.55
601984d86487a5cf003d767d,6617536,RA,SIMAS INDUSTRIAL DE ALIMENTOS,3462.14,V001,29362,05.12.2020,29362,999.99,0,BRL,Verif.estática,266413.9,262951.76,0,0,2853.51,3242.63,266413.9
60198d286487a5cf00468bb6,6549697,CB+,M. DIAS BRANCO S.A. INDUSTRIA,54427581.69,V017,7691,09.09.2020,60742,36.29,150000000,BRL,Part.mais ant.,40845452.34,5158203.85,0,18740333.2,109809.48,30730,40845452.34
601991566487a5cf004b9e2f,6661420,3,ZUPPANI INDUSTRIAL LTDA,166601.48,V102,25145,27.01.2021,25145,69.42,240000,BRL,Verif.estática,63567.78,0,0,103033.7,47206.8,58374,63567.78
601993d56487a5cf004fc1f0,6662758,3,SUPER SOL INDUSTRIA E COMERCIO LTDA,359717.75,V102,83121,28.01.2021,83121,92.09,390625,BRL,Verif.estática,101256.72,0,0,258461.03,10466.3,12942.2,101256.72
601994bc6487a5cf005123fa,6661205,4,GRANOL IND COM EXPORTACAO S/A,274652.47,V008,516,27.01.2021,518,91.55,300000,BRL,Verif.estática,148780.46,0,0,125872.01,52923.36,65442.87,148780.46
60199a3e6487a5cf005830ff,6666637,R0,DEZ ALIMENTOS LTDA,115179.49,V001,65607,02.02.2021,65607,999.99,0,BRL,Verif.estática,168195.64,51782.48,0,1233.67,37372.8,41525.06,168195.64
60199c266487a5cf005ad703,1338157,2,LIMAGRAIN BRASIL S.A.,583319.83,V050,53970,19.01.2021,80336,83.33,700000,BRL,Verif.estática,417436.12,0,0,165883.71,432566.85,565278.07,417436.12
6019a1706487a5cf0061aa7f,6659598,4,GOLD PACK IND.E COM.DE EMBALAGENS,232693.22,V009,74127,25.01.2021,74127,62.05,375000,BRL,Verif.estática,83128.92,0,0,149564.3,40937,47759.51,83128.92
6019a4f66487a5cf00655215,1339618,RE,KLABIN FOREST PRODUCTS COMPANY,95856392.05,C150,50010,01.02.2021,50010,999.99,0,USD,Verif.estática,6456219.11,0,0,11423366.51,15.44,15.44,34613211.04
6019a6e86487a5cf00672248,6663132,4,KOLHER PROD COZINHA E BANHEIRO LTDA,136994.46,V009,56829,29.01.2021,56829,999.99,0,BRL,Verif.estática,91130.61,0,0,45863.85,110149.96,143945.97,91130.61
6019acb26487a5cf006e84e8,6666827,CB-,COLORANTS SOLUTIONS BRASIL IND QUIM,795979.87,V013,22109,02.02.2021,79148,106.13,750000,BRL,Verif.estática,407400.66,0,0,388579.21,21791,30560.55,407400.66
6019b3ce6487a5cf00797bf0,6657694,4,SPAL IND BRAS BEBIDAS S/A,926192.76,V015,6374,22.01.2021,23850,134.23,690000,BRL,Verif.estática,483772.3,0,0,442420.46,35049.15,49154.3,483772.3
6019c4786487a5cf00923dba,6632559,CB+,FISCHER S/A - AGROINDUSTRIA,2720325.76,VDFD,53882,21.12.2020,53882,108.81,2500000,BRL,Verif.estática,1619293.32,0,0,1101032.44,88805.38,100915.2,1619293.32
6019d98a6487a5cf00bab6d5,6666948,SA+,ARTEBOX EMABALAGENS LTDA,401871.01,V007,64232,02.02.2021,64232,160.75,250000,BRL,Verif.estática,321911.31,0,0,79959.7,1575.29,2004.91,321911.31
